HYBAS_ID,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HMG,HFP
4040050580,1382.525,25,21,11519.248,7,5.94293981,13.8441989,21.18386553,62.28880897,98.47413866,4370,10,23,25,44285.5,1514.851899,815,0.025234648,4.427538423
4040050590,221.151,35,5,33193.32,48,5.687712933,12.87199904,20.84847449,148.4870183,48.41158858,4703,23,6,23,86008.4,156275.0656,800,0.139577761,1.08676727
4040050610,1092.537,61,8,120119.422,79,-1.703302555,14.12535354,1.506983346,148.6474555,54.74838291,2240,71,12,17,64120.7,1195.96158,787,0.036434579,5.229835672
4040050700,2.362,351,29,2938.38,20,5.969575459,14.65130128,19.53700935,100.5771574,82.79671047,3700,24,37,0,19291.1,299155.5507,852,0.130709977,5.447227194
4040050730,559.507,346,51,11779.354,18,7.610106003,12.19569654,-2.111733331,140.4777886,30.30204944,329,26,26,0,56519.9,1861.95366,852,0.096438311,2.307277414
4040050740,3.005,344,14,8827.544,34,5.133583553,12.85557513,20.49214458,106.3730823,84.1097474,3622,18,6,0,33604.5,3481.554609,852,0.057213006,0.812523259
4040050780,1069.876,340,49,32943.094,18,-1.378449633,14.52046264,8.258161159,142.2567988,75.26571806,2211,24,21,0,41195.2,1348.669834,852,0.053225667,1.784089601
4040050790,4.285,446,13,1332.619,33,5.02512801,12.95888866,20.74030926,103.2119814,106.2024504,1522,19,2,0,23642.1,205.6242696,852,0.029515298,0.488792718
4040050810,1358.271,353,33,51630.852,20,-3.544176346,14.82878992,7.039253739,89.61131941,112.0990668,2124,41,44,0,72912.2,428.6898545,847,0.02734318,5.942827282
4040050830,2.467,437,25,1034.527,29,4.498065059,13.31746369,19.39615776,205.7951839,109.7777803,1210,16,1,0,47756.4,12935.4632,852,0.188767756,5.44287496
4040050900,319.859,408,13,16215.825,42,3.072044731,13.55961365,20.26936826,182.8409913,113.0436437,770,33,1,0,54732.1,11712.99992,852,0.090417379,3.675601493
4040050910,0.237,290,9,16760.469,46,-1.859815199,12.95853861,7.620894021,409.6277204,118.9738956,1732,21,0,0,30238.7,3428.341122,852,0.07099993,7.615934809
4040050940,3.668,403,12,44975.023,48,3.363945913,12.70945659,19.49564946,266.8801203,108.9978381,1104,38,1,0,67679.5,8771.349916,832,0.183526867,0.386679168
4040050950,19719.152,592,21,180787.734,92,-4.088258438,13.0926089,6.077309357,308.0944384,111.3742666,1734,129,17,0,55657.6,308.7432714,821,0.01373416,0.048071978
4040050980,11883.23,295,23,72830.398,40,-6.730210098,14.20135814,4.643120971,137.3465559,119.883349,1911,72,83,0,192061.6,1.29596343,821,5.56E-05,1.905834198
4040051100,4138.587,291,3,222151.969,102,7.395311063,13.88450072,22.20813201,105.1006244,98.16722394,778,113,75,0,12767,315.3803363,814,0.045599766,5.088237212
4040051210,1945.037,261,1,91838.633,74,1.520295964,13.5844983,19.05636354,186.9599714,118.5046097,851,95,94,0,82811.2,486.9076558,819,0.067358679,0.057199687
4040051270,9015.339,336,4,65927.016,45,-4.268212135,14.63495037,6.359974541,110.7363009,101.7885786,1828,56,89,0,70208.7,232.4808645,821,0.009788189,11.28108911
4040051530,4823.142,183,8,239156.047,162,3.756629318,12.52408842,18.49829181,351.3931579,101.4771334,725,113,76,4,18565.3,153168.2146,786,0.487031976,4.819011233
4040051540,3067.846,256,2,130128,261,6.882023849,11.66685431,13.44774415,169.753299,17.60714466,550,189,67,8,31419.3,1858.588533,773,0.056291282,11.42404715
5040000010,206.36,69,4,24742.789,242,23.74275044,8.833263559,23.43371843,2692.619188,28.76634897,3354,147,20,3,161854.8,1005232.561,735,0.29509,9.646909262
5040003690,110.459,33,1,13614.123,175,25.5030054,8.836608885,25.22066174,3098.696801,24.83111938,2123,111,12,4,19228.5,242603.4249,735,0.257728975,9.22553142
5040003700,5.38,468,8,8406.207,67,26.42325771,8.246969231,26.12506346,2549.734271,26.13100995,432,60,0,0,31206.2,886848.8205,821,0.232918202,9.359256825
5040004220,2.016,466,6,1892.218,75,25.82208125,8.377017055,25.57154939,2549.496583,25.87448902,2090,76,0,0,20388.8,394524.743,821,0.222212227,11.78725386
5040004230,2329.104,415,15,121078.82,82,25.81832477,7.992040978,25.50146255,2347.281227,26.0574324,2769,82,1,0,40839,202182.4863,821,0.251515625,11.87995465
5040004800,4.599,317,14,15402.983,64,24.68517444,7.849736238,24.51261713,2656.938468,32.63970382,3603,63,0,0,42681,441690.8351,821,0.24182606,9.710671168
5040004810,1066.116,261,14,63998.113,92,26.77801144,7.672054155,26.34738066,2568.178334,35.96489104,106,77,0,0,21273.6,243456.0371,821,0.252150663,13.70872873
5040005140,0.153,202,18,28657.904,92,25.35170221,7.958418657,25.00312751,2821.506974,37.03780722,2932,68,0,0,54847.9,869332.7244,821,0.281235821,12.90971966
5040005150,2241.804,234,8,149065.375,96,26.14973922,8.085642609,25.75116854,2508.672927,41.8790136,1941,115,19,0,48401.6,1007933.515,821,0.396379595,9.993076334
5040005830,0.247,157,3,70526.117,78,25.87501134,7.514175845,25.63922127,3423.826892,24.80770789,733,75,10,0,14967.5,89142.73869,814,0.201937144,16.18782856
5040006690,1279.913,172,2,103095.07,96,26.60352334,6.864410603,26.12735146,2429.209623,19.72445645,906,90,44,0,6824.8,4558921.572,812,0.329717545,13.00495052
5040006900,0.916,152,17,100.727,68,26.69740397,7.386912953,26.24779854,2797.161076,30.89082269,593,41,0,0,17360.7,297784.3064,811,0.259425016,19.52194347
5040007690,0.012,232,31,4400.378,63,24.62129345,8.203025231,24.42646903,2399.78026,59.18168909,3431,41,0,0,140534.8,13695906.68,811,0.590060916,13.57037772
5040011800,15803.946,164,11,201306.859,141,25.05908462,7.981082787,25.16898374,1577.500341,80.34725522,3445,103,44,0,53151.3,467737.9708,811,0.388014399,13.54235963
5040014020,12769.36,107,12,34301.746,95,24.97172775,7.927449278,25.60226649,1532.625711,78.78383367,2770,61,84,0,40813,301574.0085,811,0.365659648,10.49182074
5040015660,1682.669,127,3,142305.625,76,26.99042451,8.537169187,26.66981385,2513.940369,37.50709181,1550,72,79,0,19957.2,1175434.643,810,0.330090667,5.130240697
5040015820,5273.682,221,2,312179.344,220,26.55467317,8.921536846,26.39709272,3156.896383,27.64107717,1797,132,67,0,60622.8,23760.31213,804,0.130638063,6.315001784
5040015830,7313.997,61,3,75892.594,98,26.83122939,8.42201332,26.7438842,2866.06493,25.12064024,2126,76,92,0,133913,38252.80839,811,0.148396453,7.553073515
5040017030,1909.564,279,1,77050.516,229,26.02520025,8.829232112,25.68848849,3546.280135,20.65158258,1984,154,76,0,83879.4,28099.25116,784,0.139451958,11.68566338
5040017040,5205.847,248,1,73061.898,126,26.40620147,8.362121442,25.93186691,3225.40754,29.23860138,1461,112,88,0,46482.8,657316.0078,806,0.201843415,4.428356008
5040017820,1811.256,264,1,71308.508,145,24.84481205,8.447989207,24.60914974,3764.285728,16.69773709,1929,120,91,0,45413.1,43784.36727,789,0.072613631,6.404244744
5040017830,2378.568,282,2,83967.906,250,25.40705453,7.916696073,25.27272298,2835.622252,18.66466176,3915,194,63,0,245530.2,287860.6498,770,0.132698309,5.160605928
5040021180,0.24,319,10,3287.488,180,26.05879383,8.629087849,26.18751857,3032.975511,22.41978634,1993,121,1,0,76429.7,167821.5448,811,0.146597683,9.099211503
5040021190,1.233,169,9,12594.679,144,26.83687108,8.178991506,26.72798993,2554.401197,31.45777518,1498,92,6,0,33146,417301.107,811,0.257027958,7.268850831
5040022170,1075.084,143,3,70780.523,181,26.99130692,7.197961619,26.63932855,1974.438849,75.05550931,310,134,45,0,199.6,82411.04486,811,0.276188823,0
5040022200,0.008,147,29,19177.641,72,27.03498625,6.597564233,26.5948995,2397.578618,34.30783818,835,55,1,0,3350.8,47229.86204,811,0.194489336,15.64400379
5040022430,1826.317,176,10,108952.336,192,28.28333282,4.933333397,28.10000038,1683,61.13971329,0,127,35,0,39.1,0,811,0,11.35289665
5040022500,0.364,78,17,850.142,90,25.71637032,8.111963693,25.55550013,2523.734685,52.15475741,2916,47,1,0,305422.8,2178544.383,811,0.352117307,10.30821192
5040031240,141.895,97,43,7942.567,69,24.40598954,8.332364562,24.34612058,2166.431818,33.42718111,3655,53,24,0,196242.2,559259.6148,811,0.276240774,9.276987751
5040037270,0.256,73,40,3208.523,70,25.49296555,7.352598524,25.18220427,2592.118758,42.35138672,2822,60,5,0,39095.3,139156.2134,811,0.186695869,5.273817368
5040038940,3703.982,216,14,181083.594,184,25.58927057,7.520218795,25.56048883,2109.245279,24.38276301,1941,105,50,0,28035,105125.7446,797,0.187650853,6.059508625
5040040040,0.02,175,5,29435.115,178,26.51802935,6.649027574,26.26887749,2826.215207,31.95398149,903,106,0,0,7199.4,9390.521729,768,0.098345441,8.560856538
5040040360,0.554,412,11,13159.466,215,23.23938908,9.146597373,23.76757716,2452.763578,30.0971489,3729,148,0,0,48441.6,103321.1354,767,0.182786311,5.820742543
5040041230,4.549,374,7,172998.469,196,18.65934962,11.11143154,19.1372104,2852.634293,24.48748512,4294,105,3,0,33079.6,101872.8245,769,0.231322193,3.77919582
5040041240,0.897,705,9,61722.938,200,24.3691596,9.409407831,24.62774351,3690.320498,23.24188955,3568,215,34,0,56152.3,17432.19023,780,0.109992578,4.059715331
5040041870,9.911,529,12,49728.789,148,24.27476682,8.810857731,24.64279779,3691.968161,26.55557666,3609,130,30,0,64319.9,13184.29534,780,0.104688857,3.121090081
5040041880,0.051,301,9,31832.949,180,24.98091092,7.931586326,25.17201673,3074.498944,25.71736864,4702,93,10,0,326140,30688.65379,780,0.108997406,5.545302514
5040046910,0.174,355,11,73768.211,271,23.34733376,8.726036627,23.47624915,2923.195889,18.38852622,4325,153,39,0,79016.5,34976.47382,796,0.107605129,4.646844187
5040046920,4.432,405,4,53.303,71,25.93825247,8.232726745,26.07138113,2468.321555,21.35109461,2040,21,0,0,32183.7,130159.4461,821,0.115365157,7.189694791
5040047720,3.9,252,2,10325.855,155,24.24186528,9.423422557,24.36199363,2922.043291,25.71868828,4110,186,0,0,80131.2,19623.56696,821,0.177663211,2.324033366
5040047730,0.77,133,24,6788.066,56,22.46320838,9.205173936,22.92597078,2684.593019,32.566429,4333,39,0,0,88694.4,28919.19073,811,0.216443713,9.768349371
5040049720,21.251,1527,6,809.599,301,25.77501466,11.87629545,27.95256836,1097.856377,117.309721,1323,492,31,0,305832.2,1204.064064,837,0.017306796,7.398998309
5040050310,10.579,1134,14,680.912,267,25.22451283,7.273251808,24.96646349,2965.333601,11.4712223,1420,225,0,0,5811.8,159609.6397,778,0.190014643,8.483378999
5040050550,55.312,25,6,16676.314,159,25.39551798,7.136349277,25.41054623,3195.02183,21.47750038,2355,169,3,1,6716.7,37379.14457,734,0.19274823,8.985836816
5040050850,47.674,22,9,10227.335,11,24.72225277,7.174513837,24.56106387,3334.754722,28.47939647,2429,13,6,37,51068.2,22664.56382,789,0.160910041,11.69893214
5040053140,2.679,359,6,28574.412,265,25.57086914,6.879376396,25.79654181,3247.462784,19.33677551,2630,133,73,0,39842.3,37430.56168,783,0.130558902,21.40387073
5040054880,10899.771,400,13,124680.688,154,26.71872674,6.963175051,26.77864299,3892.208101,21.07357315,679,88,64,0,1801.4,261625.868,784,0.236822284,10.53172028
5040055000,6493.695,257,24,18595.236,59,0,5.43161057,27.07708332,2126.914263,53.07205959,776,32,41,14,4.2,0,753,0.500460114,8.579795387
5040055010,1624.208,259,15,48826.598,132,26.68279914,4.80833292,28.26666641,1083,43.9105835,0,70,67,15,1187.9,5839474.02,772,0.186341698,7.353134348
5040055130,4140.29,261,4,64288.152,126,25.53750038,5.723105483,27.2684497,2077.331352,27.99111914,69,77,71,6,3.1,13148.81087,768,0.142380883,8.531280758
5040055420,2194.77,127,22,131932.391,99,27.40620353,5.090555461,27.40833335,3215.266667,22.76239798,131,46,37,32,1720.9,245973.2826,756,0.14293611,4.191568829
5040055870,1371.518,109,1,38442.574,140,27.19490725,6.861615579,25.67881352,3035.775013,30.71517291,1692,72,83,2,172.2,124567.6927,757,0.280898219,4.135022658
5040055950,1487.566,215,8,59253.352,127,24.34701057,11.82835263,11.3422398,719.540342,65.64333944,534,62,69,4,14263.2,41840.29988,772,0.335181819,3.801140519
5040055960,571.04,77,2,39497.246,158,15.86070423,13.59704851,11.81456978,353.8775342,47.45230949,597,92,38,7,61996,194147.1575,753,0.322092187,4.788736597
5040056460,408.473,46,3,36279.801,111,17.53356018,13.85236978,14.34411593,429.6512312,72.32941854,484,62,27,4,128290.3,399448.6443,754,0.014797663,3.052169357
5040056470,0.832,282,9,31813.229,255,19.67588524,14.09503332,19.01858564,239.5208915,52.95159565,659,146,86,4,51776.1,371089.6881,770,0.004718929,3.91248681
5040056740,1.812,552,31,23890.33,384,21.99525062,14.2205941,17.7391146,244.8438332,69.90919856,481,116,48,23,102560.9,139.9423454,854,0.003293213,2.177168384
5040056750,492.406,629,22,10669.791,474,22.82545612,14.53466284,27.03878907,250.232158,63.81632851,992,122,82,8,48217.5,688.1872332,876,0.005103877,3.262762023
5040057320,2.706,549,29,18232.092,319,23.7455026,15.08317086,27.24693739,263.3646041,78.3672121,382,91,59,38,73672,416.3237919,712,0.008163949,1.829075028
5040057330,595.997,338,7,22835.863,342,24.70283567,14.91066545,31.23337376,299.646364,79.34547527,1159,142,89,10,51089.2,622.1085321,737,0.012458745,0.927022562
5040057710,0.396,217,31,4282.488,262,24.82215386,14.74645876,31.35844981,344.658084,94.85004623,1126,43,34,42,77969.7,722.0998089,786,0.005884627,1.613544889
5040057720,162.431,190,31,7336.777,169,26.1161073,12.54396744,29.67346243,719.0271315,129.4634935,245,50,46,33,175726.2,6751.227098,786,0.001314045,1.307948958
5040059020,0.385,97,99,27.759,1,27.28135176,14.83159323,30.26595853,581.3037836,120.9797369,903,2,3,47,23538.1,22551.38781,786,0.003331609,2.081285776
5040059440,289.852,45,13,23296.473,118,27.40156931,13.81689891,29.23582826,888.8754138,117.4298251,971,49,13,29,95695.6,144.4665167,769,0.004962451,4.296192019
5040059450,0.014,84,11,4993.35,280,27.046939,14.65004058,29.89557131,677.2149398,114.4595069,520,64,19,35,199214,834.619131,784,0.021731946,5.846873383
5040061660,0.088,109,20,404.168,237,26.82951786,11.53669774,28.40259456,1254.726117,111.1077117,470,49,27,39,101079.6,68.89943837,736,0.009509573,4.285644962
5040061670,108.044,67,3,7113.416,326,27.07641206,13.72046293,29.20308216,868.6230175,115.7086598,436,94,50,17,205417.1,24905.65257,741,0.003496738,6.409298856
5040064130,0.084,52,47,774.741,37,27.0144394,13.60663697,29.62615791,731.2766226,114.2253544,567,7,11,53,77474.5,129.1743421,767,0.006404118,4.95658542
5040064140,17.819,62,28,1394.355,208,26.40321252,14.67598016,29.61096302,509.2198949,104.4998012,1058,33,29,41,178643.3,6434.301873,786,0.12920098,5.607163219
5040065600,0.296,80,77,4.936,16,25.04210114,9.57106239,25.24858236,1786.813481,89.14412789,1477,1,0,21,107785.3,536.057154,844,0.024917525,4.183093729
5040067860,288.913,41,13,27732.947,281,22.3423494,13.07597361,27.1808643,663.9198211,78.98697173,1145,97,21,39,26957.6,504159.485,747,0.095388214,9.249907697
5040068450,0.113,38,31,1320.19,5,22.68869622,9.817937693,26.40734071,1200.932429,77.76498581,1153,3,3,60,130431,2035.218516,760,0.071463926,4.89645112
5040068460,16.512,48,37,1441.139,5,22.71947353,13.29216907,26.48186327,674.8804445,55.3593482,1219,3,5,64,23350.6,99967.90374,764,0.076056539,8.816119274
5040069590,0.423,107,52,301.179,3,21.39774574,10.77174114,25.40832751,933.8654105,54.02711614,899,2,18,35,140914.3,19736.29723,766,0.069899315,5.965706068
5040069600,1490.638,103,19,35737.969,350,21.31315635,12.87351335,24.63819886,739.1265779,47.25645858,1084,103,18,41,14751.2,85694.06096,735,0.247302982,8.684119177
5040069960,1004.123,94,15,2282.876,232,19.69895605,10.98991453,23.7750454,1171.358417,46.32280947,1261,100,3,55,33211.9,39793.50113,736,0.100750453,5.261441589
5040069970,328.917,91,5,17835.807,573,19.46486442,10.24134211,20.97037419,1128.605004,45.9352485,1541,142,16,40,48498.6,2088409.926,709,0.187115831,4.301361125
5040070700,66.635,51,4,4879.086,374,16.28158763,10.83683786,14.5719719,851.4131691,29.42706392,2152,157,16,34,22150.7,18224.89016,736,0.100958134,4.295585224
5040070710,935.161,54,2,6511.275,601,14.18484208,14.22469344,17.50618479,275.5069271,21.77189118,868,140,17,30,238223.7,1657364.971,737,0.243278656,6.782490675
5040073410,832.769,17,10,38526.637,322,17.41827797,13.14942691,12.69653881,544.225416,19.30368499,2111,98,2,23,775219.9,11631.55999,740,0.043231145,4.791391295
5040591050,29.39,27,3,2719.935,283,15.52614853,13.9751012,24.31531912,286.1434213,18.11249311,426,48,1,17,347168.9,74830.54148,751,0.053980598,4.464454691
5040591010,692.754,122,4,37368.645,359,19.1062107,12.77353294,26.68630621,353.8510723,23.75291428,324,179,8,4,495472,905.3840275,679,0.021795796,5.267508947
5040533450,65.702,46,11,6206.136,349,19.58561871,14.52239411,27.24880706,479.1112789,45.28236077,1100,194,8,11,409833.9,2288.079391,677,0.199122005,13.65125551
5040533380,1.01,185,38,30077.727,110,20.61469706,13.7119613,24.18695072,612.9319663,30.16246037,1330,18,10,55,53422.7,903.4550908,775,0.051405022,11.07540994
5040524870,31068.617,315,87,8319.746,3,17.93474644,13.81297321,28.05494898,385.1001206,30.68791378,104,3,0,60,243195.9,22637.72328,794,0.025215428,4.985926351
5040524780,29656.258,664,68,83392.055,190,20.76917811,13.89235639,27.81821701,428.5193676,39.39488541,539,54,35,39,146317.3,136.4313095,714,0.104126994,2.676811327
5040511420,1316.964,252,47,49443.465,80,20.82686918,14.35443862,25.64624857,583.2741105,41.26819715,1185,21,6,59,35156.6,51.45193171,720,0.437541905,2.202381374
5040511570,22722.322,708,55,37389.637,243,19.58004165,10.99435232,11.04498071,510.6620825,46.32683407,630,57,19,35,95584.9,37238.22127,736,0.492235131,4.430516153
5040073420,5981.141,988,43,85067.938,278,15.94977973,13.09042646,10.21151539,475.4890319,39.12101382,714,91,54,21,27853.3,1650621.506,704,0.13598348,6.575216318
5040074320,21791.426,610,86,28304.979,92,15.63929791,13.2989113,14.76235702,272.4009069,32.21360679,837,24,16,50,5460.8,10347.5803,738,0.004395716,8.990936264
5040074330,1640.344,321,18,54488.871,460,17.85721129,14.66608133,14.69263926,179.8621852,22.57745845,117,163,43,25,100682.8,11952.36453,735,0.009387662,9.706998327
5040075460,14226.009,440,11,509780.156,543,18.13651115,14.78504078,18.13713121,233.0532774,22.5202791,413,324,32,17,4154.8,0.432479772,688,0.169103262,3.833333333
5040075470,6374.084,728,39,125217.719,348,18.19088743,12.79622604,11.51993867,441.2421455,26.09739737,295,126,56,21,156818,16.06438152,713,0.239682179,5.242518652
5040076520,0.004,779,34,76494.719,396,16.38869624,12.17834457,12.45399286,429.7403218,33.6469564,411,151,63,23,4123.4,6558.026514,778,0.412255982,4
5040076530,0.436,631,24,8487.049,413,16.22782261,12.08127745,12.01742603,412.3144346,40.52179882,924,167,46,21,23590,5021.088165,760,0.243860462,10.01756859
5040076880,488.85,616,16,10158.981,391,15.59930151,10.85465173,12.06613158,607.1265345,45.17387048,747,128,62,11,6956.6,766.6660132,768,0.000792915,13.86026467
5040076890,0.349,946,53,4061.107,252,15.3301801,4.764583349,28.72708368,1109.166667,126.6374575,5,75,37,25,5390.7,71385.45982,787,0.089586418,7.846226429
